SP,N,Tipo,ID_Agente,Reserva,Utilidad
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,5,Afectivo,1,241.0,0.039
6,5,Racional,2,147.0,0.0
6,6,Afectivo,1,241.0,0.077
6,6,Racional,2,147.0,0.0
7,6,Afectivo,1,241.0,0.077
7,6,Racional,2,147.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,6,Afectivo,1,258.0,0.077
7,6,Racional,2,214.0,0.0
7,7,Afectivo,1,258.0,0.12
7,7,Racional,2,214.0,0.0
8,7,Afectivo,1,258.0,0.12
8,7,Racional,2,214.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,7,Afectivo,1,150.0,0.12
8,7,Racional,2,306.0,0.0
8,8,Afectivo,1,150.0,0.11
8,8,Racional,2,306.0,0.019
9,8,Afectivo,1,150.0,0.11
9,8,Racional,2,306.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,8,Afectivo,1,58.1,0.11
9,8,Racional,2,61.0,0.019
9,9,Afectivo,1,58.1,0.099
9,9,Racional,2,61.0,0.019
10,9,Afectivo,1,58.1,0.099
10,9,Racional,2,61.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,9,Afectivo,1,213.0,0.099
10,9,Racional,2,483.0,0.019
10,10,Afectivo,1,213.0,0.087
10,10,Racional,2,483.0,0.052
10,10,Afectivo,1,213.0,0.087
10,10,Racional,2,483.0,0.052
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,0,Afectivo,1,51.2,0.0
1,0,Racional,2,59.6,0.0
1,1,Afectivo,1,51.2,0.0
1,1,Racional,2,59.6,0.012
2,1,Afectivo,1,51.2,0.0
2,1,Racional,2,59.6,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,1,Afectivo,1,257.0,0.0
2,1,Racional,2,153.0,0.012
2,2,Afectivo,1,257.0,0.068
2,2,Racional,2,153.0,0.012
3,2,Afectivo,1,257.0,0.068
3,2,Racional,2,153.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,2,Afectivo,1,152.0,0.068
3,2,Racional,2,110.0,0.012
3,3,Afectivo,1,152.0,0.11
3,3,Racional,2,110.0,0.012
4,3,Afectivo,1,152.0,0.11
4,3,Racional,2,110.0,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,3,Afectivo,1,94.4,0.11
4,3,Racional,2,93.8,0.012
4,4,Afectivo,1,94.4,0.093
4,4,Racional,2,93.8,0.012
5,4,Afectivo,1,94.4,0.093
5,4,Racional,2,93.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,4,Afectivo,1,85.5,0.093
5,4,Racional,2,86.8,0.012
5,5,Afectivo,1,85.5,0.074
5,5,Racional,2,86.8,0.012
6,5,Afectivo,1,85.5,0.074
6,5,Racional,2,86.8,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,5,Afectivo,1,66.3,0.074
6,5,Racional,2,57.9,0.012
6,6,Afectivo,1,66.3,0.088
6,6,Racional,2,57.9,0.012
7,6,Afectivo,1,66.3,0.088
7,6,Racional,2,57.9,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,6,Afectivo,1,140.0,0.088
7,6,Racional,2,180.0,0.012
7,7,Afectivo,1,140.0,0.074
7,7,Racional,2,180.0,0.035
8,7,Afectivo,1,140.0,0.074
8,7,Racional,2,180.0,0.035
8,7,Afectivo,1,99.6,0.074
8,7,Racional,2,101.0,0.035
8,7,Afectivo,1,99.6,0.074
8,7,Racional,2,101.0,0.035
8,7,Afectivo,1,99.6,0.074
8,7,Racional,2,101.0,0.035
8,7,Afectivo,1,99.6,0.074
8,7,Racional,2,101.0,0.035
8,8,Afectivo,1,99.6,0.061
8,8,Racional,2,101.0,0.035
9,8,Afectivo,1,99.6,0.061
9,8,Racional,2,101.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
9,8,Racional,2,232.0,0.035
9,8,Afectivo,1,174.0,0.061
